Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Notes,Career,AffiliationId,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
"Charles E. Haldeman, Jr.",Chairman,Dartmouth College,,"Dartmouth 1970 AB; Harvard 1974 MBA, 1974 JD",,294.0,,,107672454.0,182670.0,True,,,,Board President
Christine Burnley Bucklin,Trustee,Dartmouth College,,Dartmouth 1984 AB; Stanford MBA,"Chief Operating Officer, CarsDirect.com",293.0,,,107672454.0,182670.0,True,,,,Trustee
Leon D. Black,Trustee,Dartmouth College,,Dartmouth 1973 AB; Harvard 1975 MBA,,293.0,,,107672454.0,182670.0,True,,,,Trustee
Pamela J. Joyner,Trustee,Dartmouth College,,Dartmouth 1979 AB; Harvard 1984 MBA,"Founder and Managing Partner, Avid Partners LLC, 505 Montgomery Street, 21st Floor, San Francisco, CA 94111, Tel: (415) 777-2078",294.0,,,107672454.0,182670.0,True,,,,Trustee
Russell L. Carson,Trustee,Dartmouth College,,Dartmouth 1965 AB; Columbia 1967 MBA,"Senior Partner and Founding Partner, Pegasus Capital Advisors, L.P",294.0,,,107672454.0,182670.0,True,,,,Trustee
James E. Wright,Trustee,Dartmouth College,,,,294.0,,,107672454.0,182670.0,True,,,,Trustee
Stephen F. Smith,Trustee,Dartmouth College,,Dartmouth 1988 BA; Virginia 1992 JD,,294.0,,,107672454.0,182670.0,True,,,,Trustee
Todd J. Zywicki,Trustee,Dartmouth College,,Clemson 1990 MA; Dartmouth 1988 AB; Virginia 1993 JD,"Professor of Law, George Mason University, 3401 North Fairfax Drive, Arlington, VA 22201, Tel: (703) 993-9484",294.0,,,107672454.0,182670.0,True,,,,Trustee
"Albert G. Mulley, Jr",Trustee,Dartmouth College,,"Dartmouth 1970 AB; Harvard 1975 MPP, 1975 MD","Chief, General Medicine Division and Director, Medical Practices Evaluation Center, Massachusetts General Hospital, 55 Fruit Street, Boston, MA 02114",294.0,,,107672454.0,182670.0,True,,,,Trustee
"Stephen F. Mandel, Jr",Trustee,Dartmouth College,,Dartmouth 1978; Harvard 1982,,294.0,,,107672454.0,182670.0,True,,,,Trustee
T. J. Rodgers,Trustee,Dartmouth College,,"Dartmouth 1970 BS; Stanford 1973 MS, 1975 PhD","President and Chief Executive Officer, Cypress Semiconductor Corporation, 198 Champion Court, San Jose, CA 95134, Tel: (408) 943-2611",294.0,,,107672454.0,182670.0,True,,,,Trustee
Peter Mark Robinson,Trustee,Dartmouth College,,Dartmouth 1979 AB; Oxford (UK) 1982 BA; Stanford 1990 MBA,"Fellow, The Hoover Institution, 434 Galvez Mall, Stanford, CA 94305-6010",294.0,,,107672454.0,182670.0,True,,,,Trustee
Jose E. Fernandez,Trustee,Dartmouth College,,Dartmouth 1977 AB; Columbia 1980 JD; Dartmouth 2002 MA,,294.0,,,107672454.0,182670.0,True,,,,Trustee
R. Bradford Evans,Trustee,Dartmouth College,,Dartmouth 1964 AB; Columbia 1970 MBA,"Managing Director, Investment Banking Division, Morgan Stanley",294.0,,,107672454.0,182670.0,True,,,,Trustee
"Mary R. ""Nina"" Henderson",Trustee,Drexel University,,Drexel BS; NYU MBA,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Walter W. Straub,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Richard J. DePiano,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Robert J. Drummond,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Rajiv L. Gupta,Trustee,Drexel University,,Indian Inst Tech (India) 1967 BSCornell 1969 MS; Drexel 1972 MBA,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Patricia Imbesi,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Richard A. Greenawalt,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Nicholas S. Schorsch,Trustee,Drexel University,,,"Vice Chairman, President and Chief Executive Officer, American Financial Realty Trust 610 Old York Road, Jenkintown, PA 19046 Tel: (215) 887-2280",305.0,,,72816309.0,212054.0,True,,,,Trustee
"Charles K. ""Charlie"" Valutas",Trustee,Drexel University,,Drexel 1973 BS,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Stanley W. Silverman,Trustee,Drexel University,,"Drexel 1969 BSChE, 1974 MBA","President and Chief Executive Officer, PQ Corporation (2000-2005)",305.0,,,72816309.0,212054.0,True,,,,Trustee
Manuel N. Stamatakis,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Gerianne Tringali DiPiano,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Nicholas DeBenedictis,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Donna Gentile O'Donnell,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Renee Amoore,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Constantine N. Papadakis,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Stephen A. Sheller,Trustee,Drexel University,,"Pennsylvania, LLB, JD",,305.0,,,72816309.0,212054.0,True,,,,Trustee
"Paul M. ""Mel"" Baiada",Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Abbie Dean,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Robert R. Buckley,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Denis P. O'Brien,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Dominic J. Frederico,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Charles P. Pizzi,Trustee,Drexel University,,La Salle; Pennsylvania 1998 MS,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Robert L. Byers,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
The Honorable Ida K. Chen,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Buntzie Ellis Churchill,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Barry C. Burkholder,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Richard A. Hayne,Trustee,Drexel University,,Lehigh,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Anthony M. Santomero,Trustee,Drexel University,,Fordham 1968 AB; Brown 1971 PhD,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Brian Ford,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
"George F. Krall, Jr",Trustee,Drexel University,,Drexel 1958,,305.0,,,72816309.0,212054.0,True,,,,Trustee
John A. Nyheim,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Hugh C. Long II,Trustee,Drexel University,,Virginia Military Inst BA,,305.0,,,72816309.0,212054.0,True,,,,Trustee
John LaRosa,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Joseph H. Jacovini,Trustee,Drexel University,,Holy Cross Col 1962 AB; Harvard 1965 LLB Villanova 1967 MA,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Jeffrey P. Orleans,Trustee,Drexel University,,Drexel 1970,,305.0,,,72816309.0,212054.0,True,,,,Trustee
D. Howard Pierce,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Fred Crotchfelt III,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
John R. Panichello,Trustee,Drexel University,,,,305.0,,,72816309.0,212054.0,True,,,,Trustee
Michael Marsicano,Trustee,Duke University,,"Duke BS, MEd, PhD","President and Chief Executive Officer, Foundation For The Carolinas",311.0,,,170897317.0,198419.0,True,,,,Trustee
Kenneth W. Hubbard,Trustee,Duke University,,,"Executive Vice President, Hines 885 Third Avenue, New York, NY 10022-4834",310.0,,,170897317.0,198419.0,True,,,,Trustee
Thomas S. Clark,Trustee,Duke University,,,,310.0,,,170897317.0,198419.0,True,,,,Trustee
Kimberly J. Jenkins,Trustee,Duke University,,,,310.0,,,170897317.0,198419.0,True,,,,Trustee
Christine M. Durham,Trustee,Duke University,,Wellesley 1967 AB; Duke 1971 JD,,310.0,,,170897317.0,198419.0,True,,,,Trustee
David Gergen,Trustee,Duke University,,Yale 1963 AB; Harvard 1967 LLB,"Professor of Public Service, John F. Kennedy School of Government, Harvard University 79 JFK Street, Mailbox 124, Cambridge, MA 02138-5801",310.0,,,170897317.0,198419.0,True,,,,Trustee
Brandon J. Goodwin,Trustee,Duke University,,Duke 2006 BA,,310.0,,,170897317.0,198419.0,True,,,,Trustee
Bruce A. Karsh,Trustee,Duke University,,,"President and Principal, Oaktree Capital Management, LLC",310.0,,,170897317.0,198419.0,True,,,,Trustee
Paula Hannaway Crown,Trustee,Duke University,,Duke 1980 AB,"Principal, Henry Crown & Company 222 North LaSalle Street, Chicago, IL 60601",310.0,,,170897317.0,198419.0,True,,,,Trustee
"Marguerite W. ""Sallee"" Kondracke",Trustee,Duke University,,Duke 1968; Austin Peay State MA,"President and Chief Executive Officer, America's Promise - The Alliance for Youth",311.0,,,170897317.0,198419.0,True,,,,Trustee
Alan L. Schwartz,Trustee,Duke University,,Duke 1972,"President, Bear Stearns & Co. Inc",311.0,,,170897317.0,198419.0,True,,,,Trustee
Elizabeth E. Kiss,Trustee,Duke University,,Davidson 1983 BPhil; Oxford (UK) 1990 DPhil,"President, Agnes Scott College 141 East College Avenue, Decatur, GA 30030",310.0,,,170897317.0,198419.0,True,,,,Trustee
Paula Phillips Burger,Trustee,Duke University,,,"Vice Provost, Johns Hopkins University Baltimore, MD 21218-2685",310.0,,,170897317.0,198419.0,True,,,,Trustee
J. J. Kiser III,Trustee,Duke University,,,,310.0,,,170897317.0,198419.0,True,,,,Trustee
"Frank E. Emory, Jr",Trustee,Duke University,,Duke 1979 AB; North Carolina 1982 JD,,310.0,,,170897317.0,198419.0,True,,,,Trustee
Carol Louise Anspach Kohn,Trustee,Duke University,,,,310.0,,,170897317.0,198419.0,True,,,,Trustee
V. Janet Hill,Trustee,Duke University,,Wellesley 1969 BA; Chicago 1972 MA,"Vice President, Alexander & Associates, Inc301 Fourth Street, NE, Washington, DC 20002",310.0,,,170897317.0,198419.0,True,,,,Trustee
Thomas M. Gorrie,Trustee,Duke University,,"Rutgers 1967 BA; Princeton 1972 MS, PhD","Corporate Vice President, Government Affairs and Policy, Johnson & Johnson One Johnson & Johnson Plaza, New Brunswick, NJ 08933",310.0,,,170897317.0,198419.0,True,,,,Trustee
"Jack O. Bovender, Jr",Trustee,Duke University,,"Duke 1967 AB, 1969 MHA","Chairman and Chief Executive Officer, HCA IncOne Park Plaza, Nashville, TN 37203",310.0,,,170897317.0,198419.0,True,,,,Trustee
"G. Richard ""Rick"" Wagoner, Jr",Trustee,Duke University,,Duke 1975 BA; Harvard 1977 MBA,"Chairman and Chief Executive Officer, General Motors Corporation",311.0,,,170897317.0,198419.0,True,,,,Trustee
P. Justin Klein,Trustee,Duke University,,"Duke BS, AB; Harvard 2005 JD; Duke 2006 MD","Senior Associate, Chevy Chase (MD) Office, New Enterprise Associates 5425 Wisconsin Avenue, Suite 20815, Chevy Chase, MD 20815",310.0,,,170897317.0,198419.0,True,,,,Trustee
James Louis Vincent,Trustee,Duke University,,,,311.0,,,170897317.0,198419.0,True,,,,Trustee
Clarence G. Newsome,Trustee,Duke University,,,,311.0,,,170897317.0,198419.0,True,,,,Trustee
Ann Pelham,Trustee,Duke University,,Duke 1974 BA,"Publisher, Legal Times",311.0,,,170897317.0,198419.0,True,,,,Trustee
David M. Rubenstein,Trustee,Duke University,,Duke 1970; Chicago 1973 JD,"Founding Partner and Managing Director, The Carlyle Group",311.0,,,170897317.0,198419.0,True,,,,Trustee
Ben Kennedy,Trustee,Duke University,,Duke 2000 BA,,310.0,,,170897317.0,198419.0,True,,,,Trustee
Susan M. Stalnecker,Trustee,Duke University,,Duke 1973; Wharton 1976 MBA,"Vice President, Finance and Treasurer, E. I. du Pont de Nemours and Company",311.0,,,170897317.0,198419.0,True,,,,Trustee
Bishop J. Lawrence McCleskey,Trustee,Duke University,,"Duke 1962 BA, 1966 BD; Princeton Sem 1984 DMin","Bishop, South Carolina Annual Conference, The United Methodist Church",311.0,,,170897317.0,198419.0,True,,,,Trustee
Robert King Steel,Chairman,Duke University,,Duke 1973 BA; Chicago 1984 MBA,,311.0,,,170897317.0,198419.0,True,,,,Board President
Anne T. Bass,Trustee,Duke University,,Smith,"President, Ann T. & Robert M. Bass Foundation",310.0,,,170897317.0,198419.0,True,,,,Trustee
Lewis T. Williams,Trustee,Duke University,,,,311.0,,,170897317.0,198419.0,True,,,,Trustee
Rev. Charles M. Smith,Trustee,Duke University,,,,311.0,,,170897317.0,198419.0,True,,,,Trustee
Richard H. Brodhead,Trustee,Duke University,,,,310.0,,,170897317.0,198419.0,True,,,,Trustee
Robin A. Ferracone,Trustee,Duke University,,,,310.0,,,170897317.0,198419.0,True,,,,Trustee
"The Honorable Daniel Terry Blue, Jr",Trustee,Duke University,,,,310.0,,,170897317.0,198419.0,True,,,,Trustee
Nancy A. Nasher,Trustee,Duke University,,,,311.0,,,170897317.0,198419.0,True,,,,Trustee
Anthony Vitarelli,Trustee,Duke University,,,,311.0,,,170897317.0,198419.0,True,,,,Trustee
Benjamin S. Abram,Trustee,Duke University,,Duke 2007 BSE,,310.0,,,170897317.0,198419.0,True,,,,Trustee
Uwe E. Reinhardt,Trustee,Duke University,Woodrow Wilson School of Public and International Affairs,"Saskatchewan BCom; Yale 1965 MA, 1967 MPhil, 1970 PhD",James Madison Professor of Political Economy and Professor of Economics and Public Affairs,311.0,,,170897317.0,198419.0,True,,,,Trustee
Linda S. Drago,General Counsel,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,53.0,7822.0,,Other Board Member
"Rev. John A. Sawicki, CSSp",Director,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,65.0,7834.0,,Director
Robert Z. Gussin,Director,Duquesne University,,Michigan,"Vice President, Science and Technology, Johnson & Johnson",312.0,,,165102784.0,212106.0,True,57.0,7826.0,,Director
"Sister Mary Dacey, SSJ",Director,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,49.0,7818.0,,Director
The Very Reverend Lawrence A. DiNardo,Director,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,50.0,7819.0,,Director
Thomas R. Donahue,Director,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,51.0,7820.0,,Director
Mary R. Grealy,Director,Duquesne University,,Michigan State 1970 BA; Duquesne 1978 JD,"President, Healthcare Leadership Council",312.0,,,165102784.0,212106.0,True,56.0,7825.0,,Director
Samuel P. Kamin,Director,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,61.0,7830.0,,Director
Joseph C. Guyaux,Director,Duquesne University,,Brown 1972 BS; Pittsburgh 1984 MBA,,312.0,,,165102784.0,212106.0,True,58.0,7827.0,,Director
"The Very Reverend Jeffrey T. Duaime, CSSp",Director,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,55.0,7824.0,,Director
Charles J. Dougherty,Director,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,52.0,7821.0,,Director
P. David Pappert,Chairman,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,64.0,7833.0,,Board President
Gregory S. Babe,Director,Duquesne University,,,"President and Chief Executive Officer, Bayer MaterialScience LLC",312.0,,,165102784.0,212106.0,True,47.0,7816.0,,Director
Patricia D. Yoder,Director,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,67.0,7836.0,,Director
William J. Lyons,Director,Duquesne University,,Duquesne 1970 BS. 1978 MS,,312.0,,,165102784.0,212106.0,True,63.0,7832.0,,Director
Anthony J. Carfang,Director,Duquesne University,,Duquesne; Temple PhD,"President and Publisher, Akron Beacon Journal",312.0,,,165102784.0,212106.0,True,48.0,7817.0,,Director
Marie Milie Jones,Vice Chairman,Duquesne University,,,"President, Pennsylvania Defense Institute; Managing Attorney, Meyer, Darragh, Buckler, Bebenek & Eck, PLLC",312.0,,,165102784.0,212106.0,True,60.0,7829.0,,Board Vice President
"Rev. Timothy J. Hickey, CSSp",Director,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,59.0,7828.0,,Director
Thaddeus J. Senko,Director,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,66.0,7835.0,,Director
Shelley L. Kobuck,Director,Duquesne University,,,,312.0,,,165102784.0,212106.0,True,62.0,7831.0,,Director
James F. Stapleton,Regent,Eastern Michigan University,,,"Affiliation: President and Chief Executive Officer, B&R Consultants",318.0,,,138216421.0,169798.0,True,,,,Regent
Roy E. Wilbanks,Vice Chairman,Eastern Michigan University,,,"Career: President and Chief Executive Officer, Eastern Michigan University Foundation",318.0,,,138216421.0,169798.0,True,,,,Board Vice President
Thomas W. Sidlik,Chairman,Eastern Michigan University,,NYU 1971 BS; Chicago 1973 MBA,,318.0,,,138216421.0,169798.0,True,,,,Board President
Philip A. Incarnati,Regent,Eastern Michigan University,,,"Affiliation: President and Chief Executive Officer, McLaren Health Care Corporation",318.0,,,138216421.0,169798.0,True,,,,Regent
Francine Parker,Regent,Eastern Michigan University,,Eastern Michigan,,318.0,,,138216421.0,169798.0,True,,,,Regent
Gary D. Hawks,Regent,Eastern Michigan University,,,"Career: Vice President, University Relations, Eastern Michigan University (1972-1981)",318.0,,,138216421.0,169798.0,True,,,,Regent
Floyd Clack,Regent,Eastern Michigan University,,,"Career: Commissioner, Office of the Board of Commissioners, County of Genesee, Michigan",318.0,,,138216421.0,169798.0,True,,,,Regent
G. Lindsey Davis,Vice Chairman,Emory University,,,"Bishop, The United Methodist Church",323.0,,,150468666.0,139658.0,True,,,,Board Vice President
David E. Boyd,Board Elected Trustee,Emory University,,,,323.0,,,150468666.0,139658.0,True,,,,Trustee
Hope Morgan Ward,Board Elected Trustee,Emory University,,,"Bishop, Mississippi Conference, The United Methodist ChurchE-mail: bishop@msareaumc.com",324.0,,,150468666.0,139658.0,True,,,,Trustee
B. Michael Watson,Board Elected Trustee,Emory University,,,"Bishop, South Georgia Conference, The United Methodist Church3370 Vineville Avenue, Suite 101, Macon, GA 31204",324.0,,,150468666.0,139658.0,True,,,,Trustee
C. Robert Henrikson,Alumni Elected Trustee,Emory University,,Pennsylvania 1969 BA; Emory 1972 JD,"Chairman, President and Chief Executive Officer, MetLife, Inc200 Park Avenue, New York, NY 10166",323.0,,,150468666.0,139658.0,True,,,,Trustee
"Walter M. ""Sonny"" Deriso, Jr",Alumni Elected Trustee,Emory University,,"Emory 1968 BS, 1972 JD",,323.0,,,150468666.0,139658.0,True,,,,Trustee
Russell R. French,Alumni Elected Trustee,Emory University,,,"Partner, Noro-Moseley Partners",323.0,,,150468666.0,139658.0,True,,,,Trustee
Diane W. Savage,Alumni Elected Trustee,Emory University,,Emory 1971 BA; Georgetown 1974 JD,"Of Counsel, Cooley Godward Kronish LLP",324.0,,,150468666.0,139658.0,True,,,,Trustee
J. David Allen,Board Elected Trustee,Emory University,,,"President, Oral and Maxillofacial Surgery Associates",323.0,,,150468666.0,139658.0,True,,,,Trustee
E. Neville Isdell,Board Elected Trustee,Emory University,,U Cape Town (S Africa) BS,"Chairman and Chief Executive Officer, The Coca-Cola Company One Coca-Cola Plaza, Atlanta, GA 30313 Tel: (404) 676-2874",323.0,,,150468666.0,139658.0,True,,,,Trustee
Arthur M. Blank,Board Elected Trustee,Emory University,,Babson 1963 BS,"Chairman, President and Chief Executive Officer, AMB Group LLC",323.0,,,150468666.0,139658.0,True,,,,Trustee
Richard J. Bagby,Alumni Elected Trustee,Emory University,,,"Medical Director, Boston Diagnostic Imaging",323.0,,,150468666.0,139658.0,True,,,,Trustee
