Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Career,Notes,AffiliationId,carnegie_id,PrimarySample
Robin M. Schreiber,Associate Dean,Emory University,School of Law,,Library Services,280.0,,,150468666,139658,True
Lynell Cadray,Assistant Dean,Emory University,School of Law,,Admission,280.0,,,150468666,139658,True
Martha Fagan,Director,Emory University,School of Law,,Alumni Relations,280.0,,,150468666,139658,True
Patricia White,Assistant Director,Emory University,School of Law,,Career Services,280.0,,,150468666,139658,True
Thomas J. Lawley,Dean,Emory University,School of Medicine,,"Executive Associate Dean, Clinical Affairs and Director, Emory Clinic",280.0,,,150468666,139658,True
Marla E. Salmon,Dean,Emory University,Nell Hodgson Woodruff School of Nursing,,,280.0,,,150468666,139658,True
James W. Curran,Dean,Emory University,Rollins School of Public Health,,,280.0,,,150468666,139658,True
Richard M. Levinson,Executive Associate Dean,Emory University,Rollins School of Public Health,,,280.0,,,150468666,139658,True
P. Dean Surbey,Assistant Dean,Emory University,Rollins School of Public Health,,Administration and Finance,280.0,,,150468666,139658,True
Kathryn H. Graves,Assistant Dean,Emory University,Rollins School of Public Health,,Development and External Relations,280.0,,,150468666,139658,True
Russell E. Richey,Dean,Emory University,Candler School of Theology,,,280.0,,,150468666,139658,True
Shelley Murphy Strickland,Director,Emory University,Candler School of Theology,,"Development, Major Gifts",280.0,,,150468666,139658,True
Bryan D. Noe,Dean (Interim),Emory University,Graduate School of Arts and Sciences,,,280.0,,,150468666,139658,True
J. David Allen,Board Elected Trustee,Emory University,,,,281.0,,,150468666,139658,True
"Marvin S. Arrington, Sr",Board Elected Trustee,Emory University,,,,,,,150468666,139658,True
J. Neal Purcell,Board Elected Trustee,Emory University,,Emory BBA,"President, Oral and Maxillofacial Surgery",281.0,,,150468666,139658,True
Wendell S. Reilly,Alumni Elected Trustee,Emory University,,,,281.0,,,150468666,139658,True
Gary W. Rollins,Board Elected Trustee,Emory University,,,"Managing Partner, Grapevine Partners",281.0,,,150468666,139658,True
Richard J. Bagby,Alumni Elected Trustee,Emory University,,,"Judge, Fulton County Superior Court",281.0,,,150468666,139658,True
Ellen Bailey,Alumni Elected Trustee,Emory University,,,"President, Stahl Family Foundation, Chief Operating Officer, Cardiology of Georgia",281.0,,,150468666,139658,True
Alvin M. Sugarman,Board Elected Trustee,Emory University,,,"Chairman, President and Chief Executive",281.0,,,150468666,139658,True
Arthur M. Blank,Board Elected Trustee,Emory University,,,,281.0,,,150468666,139658,True
Chilton D. Varner,Board Elected Trustee,Emory University,,Babson 1963 BS,"Rabbi, The Temple, Partner, King & Spalding LLP",281.0,,,150468666,139658,True
William C. Warren IV,Board Elected Trustee,Emory University,,,"Partner, The Bowden Law Firm, Bishop, United Methodist Church",281.0,,,150468666,139658,True
"Henry L. Bowden, Jr",Board Elected Trustee,Emory University,,,,281.0,,,150468666,139658,True
B. Michael Watson,Board Elected Trustee,Emory University,,,"Partner, The Bowden Law Firm, Bishop, United Methodist Church",281.0,,,150468666,139658,True
David E. Boyd,Board Elected Trustee,Emory University,,,,281.0,,,150468666,139658,True
"James B. Carson, Jr",Board Elected Trustee,Emory University,,,"Vice Chairman, Carter & Associates",281.0,,,150468666,139658,True
Kenneth D. Cole,Alumni Elected Trustee,Emory University,,Emory 1976,"Chief Executive Officer, Kenneth Cole Productions, IncEmporia State University",281.0,,,150468666,139658,True
Douglas N. Daft,Board Elected Trustee,Emory University,,U New England 1968 BA; U New South Wales 1970,"Chairman of the Board and Chief Executive Officer, The Coca-Cola Company (2000-2004)",281.0,,,150468666,139658,True
G. Lindsey Davis,Board Elected Trustee,Emory University,,,"Bishop, United Methodist Church",281.0,,,150468666,139658,True
"Walter M. ""Sonny"" Deriso, Jr",Alumni Elected Trustee,Emory University,,"Emory 1968 BS, 1972 JD","Vice Chairman of the Board, Synovus Financial Corporation",281.0,,,150468666,139658,True
Robert E. Fannin,Vice Chairman,Emory University,,,"Bishop, United Methodist Church",281.0,,,150468666,139658,True
"James L. Ferman, Jr",Board Elected Trustee,Emory University,,,"President, Ferman Motor Car Company, Inc",281.0,,,150468666,139658,True
Russell R. French,Alumni Elected Trustee,Emory University,,,"Partner, Noro-Moseley Partners",281.0,,,150468666,139658,True
James Raphael Gavin III,Board Elected Trustee,Emory University,,Livingstone 1966 BS; Emory 1970 PhD; Duke 1975 MD,"President, Morehouse School of Medicine",281.0,,,150468666,139658,True
Charles B. Ginden,Secretary,Emory University,,,,281.0,,,150468666,139658,True
John T. Glover,Board Elected Trustee,Emory University,,,"Vice Chairman, Post Properties, Inc",281.0,,,150468666,139658,True
Olga Casteleiro de Goizueta,Board Elected Trustee,Emory University,,,"Chairperson, Executive Committee, The Vice President, Academic Affairs",281.0,,,150468666,139658,True
Bishop Larry M. Goodpaster,Board Elected Trustee,Emory University,,"Millsaps 1970 BA; Emory 1973 MDiv, 1982 DMin","Vice President, Administration and Fiscal Affairs",281.0,,,150468666,139658,True
Laura Jones Hardman,Board Elected Trustee,Emory University,,,"Vice President, Student Affairs",281.0,,,150468666,139658,True
M. Douglas Ivester,Board Elected Trustee,Emory University,,,"President, Deer Run Investments, LLC",281.0,,,150468666,139658,True
Howard M. Jenkins,Board Elected Trustee,Emory University,,,"Chairman, Publix Super Markets, Inc",281.0,,,150468666,139658,True
Ben F. Johnson III,Chairman,Emory University,,,"Managing Partner, Alston & Bird Foundation",281.0,,,150468666,139658,True
William N. Kelley,Board Elected Trustee,Emory University,,,"Director, Admissions",281.0,,,150468666,139658,True
John F. Morgan,Board Elected Trustee,Emory University,,,"Owner, Morgan Timber",281.0,,,150468666,139658,True
William Wesley Morris,Board Elected Trustee,Emory University,,,"Director, Instructional Support Services",281.0,,,150468666,139658,True
George D. Overend,Board Elected Trustee,Emory University,,,"President and Owner, Overend & Company, Inc",281.0,,,150468666,139658,True
Kay Schallenkamp,President,Emporia State University,,,,,,,93131583,155025,False
John O. Schwenn,"Vice President, Academic Affairs",Emporia State University,,,,,,,93131583,155025,False
Ray Hauke,"Vice President, Administration and Fiscal Affairs",Emporia State University,,,,281.0,,,93131583,155025,False
James B. Hirsh,"Vice President, Student Affairs",Emporia State University,,,,281.0,,,93131583,155025,False
Bruce Vieweg,"Associate Vice President, Information Technology",Emporia State University,,,,,,,93131583,155025,False
Jim Williams,"Associate Vice President, Student Affairs and Director, Residential Life",Emporia State University,,Northern State 1972 BS; South Dakota 1973 MA; Colorado 1982 PhD,"Dean, Graduate Studies and Research, Northern State University (1984-1988); Provost, Chadron State College (1988-1992); Provost and Vice Chancellor, Academic Affairs, University of Wisconsin-Whitewater (1992-1997)",281.0,,,93131583,155025,False
Joyce Davis,"Dean, University Libraries and Archives",Emporia State University,University Libraries and Archives,,,,,,93131583,155025,False
G. Boyce Baumgardner,"Executive Director, University Advancement and Executive Director, Emporia State University Foundation",Emporia State University,,,,,,,93131583,155025,False
Laura Eddy,"Director, Admissions",Emporia State University,,,,,,,93131583,155025,False
Roy Gallup,"Director, Computing",Emporia State University,,,,,,,93131583,155025,False
Jozenia Colorado,"Director, Instructional Support Services",Emporia State University,,,,,,,93131583,155025,False
Brad Goebel,"Director, Lifelong Learning",Emporia State University,,,,282.0,,,93131583,155025,False
Dana Callaway,"Director, Media Relations",Emporia State University,,,,282.0,,,93131583,155025,False
Chris Hoover,"Director, Emporia State University Police",Emporia State University,,,,282.0,,,93131583,155025,False
Marjorie Werly,"Director, Public Affairs and Marketing",Emporia State University,,,,282.0,,,93131583,155025,False
Mark Runge,"Director, University Facilities",Emporia State University,,,,282.0,,,93131583,155025,False
Debbie Ritters,"Coordinator, Special Events",Emporia State University,,,,282.0,,,93131583,155025,False
Cheryl Alvarado,Network Coordinator,Emporia State University,,,,282.0,,,93131583,155025,False
Ray Cole,Network Administrator,Emporia State University,,,,282.0,,,93131583,155025,False
Pamela Fillmore,Research Analyst,Emporia State University,,,,282.0,,,93131583,155025,False
G. Boyce Baumgardner,"Executive Director and Executive Director, University Advancement",Emporia State University,,,,282.0,,,93131583,155025,False
Robert Hite,Dean,Emporia State University,School of Business,Arkansas PhD,,282.0,,,93131583,155025,False
Rodney J. Sobieski,Dean,Emporia State University,College of Liberal Arts and Sciences,,,282.0,,,93131583,155025,False
Ann O'Neill,Dean,Emporia State University,School of Library and Information Management,North Carolina PhD,,282.0,,,93131583,155025,False
Teresa A. Mehring,Dean,Emporia State University,The Teachers College,Kansas PhD,,282.0,,,93131583,155025,False
Robert Grover,Dean,Emporia State University,School of Graduate Studies and Lifelong Learning,Indiana PhD; Oklahoma PhD,,282.0,,,93131583,155025,False
Richard Bond,Chairman,Emporia State University,,Kansas 1960 JD,"State Senator, Kansas State Senate",282.0,,,93131583,155025,False
Janice B. DeBauge,Regent,Emporia State University,,Southern Methodist BM,"Founder and President, Fort Smith Chorale",282.0,,,93131583,155025,False
William R. Docking,Regent,Emporia State University,,"Kansas BA, MBA, JD","President and Chief Executive Officer, The Union State Bank",282.0,,,93131583,155025,False
Lewis L. Ferguson,Regent,Emporia State University,,"Oklahoma BA, 1964 MA","Senior Correspondent, Associated Press",282.0,,,93131583,155025,False
Franklin Gaines,Regent,Emporia State University,,Washburn 1960 JD,"Chairman and Chief Executive Officer, First National Bank in Fredonia",282.0,,,93131583,155025,False
Nelson D. Galle,Regent,Emporia State University,,Kansas State 1964 MS,,282.0,,,93131583,155025,False
James R. Grier III,Regent,Emporia State University,,Kansas State 1960 BS,"Chairman and Chief Executive Officer, Martin K. Eby Construction Co., Inc",282.0,,,93131583,155025,False
Donna L. Shank,Vice Chairman,Emporia State University,,Wichita State 1998 BS,"Vice President and Co-Owner, Al Shank Insurance, Inc",282.0,,,93131583,155025,False
Deryl W. Wynn,Regent,Emporia State University,,"Emporia State BS, BA; Washburn JD","Attorney, McAnamy, Van Cleave and Philips",282.0,,,93131583,155025,False
Rev. Jeffrey P. von Arx,President,Fairfield University,,"Princeton 1969 AB; Yale 1973 MA, 1975 MPhil, 1980 PhD; Weston Theology 1981 MDiv","Chair, History Department, Georgetown University (1991-1997)",282.0,,,126350171,129242,False
"Charles H. Allen, SJ",Executive Assistant,Fairfield University,,,,282.0,,,126350171,129242,False
Orin L. Grossman,Academic Vice President,Fairfield University,,,,282.0,,,126350171,129242,False
George E. Diffley,"Vice President, Advancement",Fairfield University,,,,282.0,,,126350171,129242,False
William J. Lucas,"Vice President, Finance and Treasurer",Fairfield University,,,,282.0,,,126350171,129242,False
James Estrada,"Vice President, Information Resources and Services and University Librarian",Fairfield University,,,,282.0,,,126350171,129242,False
William P. Schimpf,"Vice President, Student Services",Fairfield University,,,,283.0,,,126350171,129242,False
Margaret C. Deignan,Dean,Fairfield University,Associate Academic Vice President,,,283.0,,,126350171,129242,False
Mary Frances Malone,Dean,Fairfield University,Associate Academic Vice President,,,283.0,,,126350171,129242,False
Mark C. Reed,Associate Vice President and Dean of Students,Fairfield University,,,,283.0,,,126350171,129242,False
Judith M. Dobai,"Associate Academic Vice President, Enrollment Management",Fairfield University,,Millikin; Connecticut 1991,,283.0,,,126350171,129242,False
"John Baldovin, SJ","Associate Vice President, Development",Fairfield University,,,,283.0,,,126350171,129242,False
"Terrence A. Baum, SJ","Associate Vice President, Finance",Fairfield University,,,,283.0,,,126350171,129242,False
Michael S. Maccarone,"Associate Vice President, Finance",Fairfield University,,,,283.0,,,126350171,129242,False
Martha Milcarek,"Assistant Vice President, Public Relations",Fairfield University,,,,283.0,,,126350171,129242,False
Susan N. Birge,"Assistant Vice President, Student Services",Fairfield University,,,,283.0,,,126350171,129242,False
James D. Fitzpatrick,"Assistant Vice President, Student Services Operations",Fairfield University,,,,283.0,,,126350171,129242,False
M. Debnam Chappell,"Dean, Freshmen",Fairfield University,,,,283.0,,,126350171,129242,False
Edna Farace Wilson,"Dean, School of University College",Fairfield University,,,,283.0,,,126350171,129242,False
Clare C. Schimpf,"Director, Annual Giving",Fairfield University,,,,283.0,,,126350171,129242,False
Eugene P. Doris,"Director, Athletics",Fairfield University,,,,283.0,,,126350171,129242,False
Michael P. Dalton,"Director, Career Planning Center",Fairfield University,,,,283.0,,,126350171,129242,False
Donald Adams,"Director, Computing and Network Service",Fairfield University,,,,283.0,,,126350171,129242,False
"Otto H. Hentz, SJ","Director, Corporate Relations",Fairfield University,,,,283.0,,,126350171,129242,False
Cathleen M. Borgman,"Director, Corporate Relations",Fairfield University,,,,283.0,,,126350171,129242,False
Noel C. Appel,"Director, Foundations Relations",Fairfield University,,,,283.0,,,126350171,129242,False
"James F. Keenon, SJ","Director, Government Grants",Fairfield University,,,,283.0,,,126350171,129242,False
Susan La France,"Director, Government Grants",Fairfield University,,,,283.0,,,126350171,129242,False
Jack L. Kelly,"Director, Government Grants",Fairfield University,,,,283.0,,,126350171,129242,False
"Rev. Timothy R. Lannon, SJ","Director, Graduate Admission",Fairfield University,,,,283.0,,,126350171,129242,False
Marianne Gumpper,"Director, Graduate Admission",Fairfield University,,,,283.0,,,126350171,129242,False
Mark J. Guglielmoni,"Director, Human Resources",Fairfield University,,,,283.0,,,126350171,129242,False
Todd A. Pelazza,"Director, Public Safety",Fairfield University,,,,283.0,,,126350171,129242,False
Karen A. Pellegrino,"Director, Undergraduate Admission",Fairfield University,,,,283.0,,,126350171,129242,False
Roger M. Lynch,"Director, Undergraduate Admission",Fairfield University,,,,283.0,,,126350171,129242,False
Kenneth R. Fontaine,Controller,Fairfield University,,,,283.0,,,126350171,129242,False
Laura Johnson,Webmaster,Fairfield University,,,,283.0,,,126350171,129242,False
