Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Contact,Notes,AffiliationId,FullName,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
Alan L. Schwartz,Trustee,Case Western Reserve University,,,"Chairman, Department of Pediatrics, School of Medicine, Washington University One Brookings Drive, St. Louis. MO 63130",194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Theodore L. Schroeder,Trustee,Case Western Reserve University,,,"Vice President. Eneineering, FreeHand Systems, Inc",194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Julie M. Rehm,"Associate Vice President, Government and Foundation Relations",Case Western Reserve University,,Brown U 1991; UC Berkeley; Texas (Dallas),,192.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Lara Kalafatis,"Vice President, University Relations",Case Western Reserve University,,,,192.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
"Dr. William A. ""Bud"" Baeslack III",Provost,Case Western Reserve University,,"Ohio State 1973 BS, 1974 MS; Rensselaer Poly 1978 PhD",,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
"Christianne ""Chris"" Sheridan","Vice President, Marketing and Communication",Case Western Reserve University,,,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Lev S. Gonick,"Vice President, Information Services",Case Western Reserve University,,,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Susie Gharib,Trustee,Case Western Reserve University,,,"Co-Anchor and Executive Vice President, Nightly Business Report",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
"Dr. Vincent A. Gaudiani, MD",Trustee,Case Western Reserve University,,,"Chief and Surgeon in Chief, Heart Institute, California Pacific Medical Center",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Joseph A. Sabatini,Vice Chair,Case Western Reserve University,,,"Managing Director, JPMorgan Chase & Co270 Park Avenue, New York, NY 10017-2070",194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
John Sideras,Chief Financial Officer,Case Western Reserve University,,,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
John Sideras,"Senior Vice President, Finance",Case Western Reserve University,,,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
John Wheeler,"Senior Vice President, Administration",Case Western Reserve University,,,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
"Dr. William A. ""Bud"" Baeslack III",Executive Vice President,Case Western Reserve University,,"Ohio State 1973 BS, 1974 MS; Rensselaer Poly 1978 PhD",,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
"Dr. Robert H. Miller, MD","Vice President, Research",Case Western Reserve University,,U Col London MD,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Kenneth B. Chance,Trustee,Case Western Reserve University,,Fordham BS: Case Western 1979 DDS,"Professor and Chief, Endodontics, College of Dentistry. University of Kentucky",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Richard W. Bischoff,"Vice President, Enrollment",Case Western Reserve University,,Macalester; Minnesota MBA,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Carolyn Gregory,"Vice President, Human Resources",Case Western Reserve University,,,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Joseph P. Keithley,Trustee,Case Western Reserve University,,"Cornell 1971 BS, 1972 ME: Michigan MBA","Chairman, President and Chief Executive Officer, Keithley Instruments, Inc. (1994-2010)",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
"Charles John ""Bud"" Koch",Chairman,Case Western Reserve University,,Lehigh 1968 BS: Lovola Col (MD) 1972 MBA,"One Financial, Inc. (1995-2004)",194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board President
"Dr. Caroline A. Kovac, PhD",Trustee,Case Western Reserve University,,Oberlin 1974 BA: USC 1981 PhD,,194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Frank N. Linsalata,Trustee,Case Western Reserve University,,,"Chairman and Chief Executive Officer, Linsalata Capital Partners",194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
"George I. Majoros, Jr",Trustee,Case Western Reserve University,,Michigan AB; Case Western 1986 JD,"President and Chief Operating Officer, Wasserstein & Co., LP",194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Joseph M. Mandato,Trustee,Case Western Reserve University,,,"Managing Director, De Novo Ventures",194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Dr. Sara H. Moll,Trustee,Case Western Reserve University,,,,194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Dr. James C. Wyant,Trustee,Case Western Reserve University,,"Case Institute Technology 1965 BS: Rochester 1967 MS, 1968 PhD",,194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Thomas J. Siu,Chief Information Security Officer,Case Western Reserve University,,,,192.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Brian J. Ratner,Trustee,Case Western Reserve University,,,,194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
"Richard J. ""Dick"" Jamieson","Vice President, Campus Services",Case Western Reserve University,,,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Lev S. Gonick,Chief Information Officer,Case Western Reserve University,,,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Marilyn Sanders Mobley,"Vice President, Inclusion, Diversity and Equal Opportunity",Case Western Reserve University,,Barnard BA; NYU MA: Case Western 1987. PhD,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Dominic Ozanne,Trustee,Case Western Reserve University,,,,194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Bruce L. Loessin,"Senior Vice President, University Relations and Development",Case Western Reserve University,,USC: Wisconsin,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Barbara R. Snyder,President,Case Western Reserve University,,Ohio State 1976 BA: Chicago 1980 JD,"Interim Executive Vice President and Provost, Ohio State University (2003-2004): Executive Vice President and Provost, Ohio State University (2004-2007)",191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board President
Sally J. Staley,Chief Investment Officer,Case Western Reserve University,,,,192.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Other Board Member
Jennie S. Hwang,Trustee,Case Western Reserve University,,,"President and Chief Executive Officer. Asahi America, Inc",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Charles E. Hallberg,Trustee,Case Western Reserve University,,,"President and Chief Executive Officer. MemberHealth, LLC",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Thomas F. McKee,Trustee,Case Western Reserve University,,Michigan 1970 AB; Case Western 1975 JD,,194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Sally Gries,Trustee,Case Western Reserve University,,,"Chairperson, President and Chief Executive Officer, Gries Financial LLC",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Joseph B. Richey II,Trustee,Case Western Reserve University,,,"Senior Vice President, Electronic and Design Engineering [President, Invacare Technologies], Invacare Corporation",194.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Hemant Kanakia,Trustee,Case Western Reserve University,,,,193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
"Elizabeth J. ""Libby"" Keefer",General Counsel,Case Western Reserve University,,Barnard 1971 BA: George Washington 1977 JD,,192.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Other Board Member
Mary Ann Jorgenson,Vice Chair,Case Western Reserve University,,Agnes Scott 1963 AB; Harvard 1964 MAT Case Western 1975 JD,"Partner, Squire, Sanders & Dempsey L.L.P",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Glenn Nicholls,"Vice President, Student Affairs",Case Western Reserve University,,,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Carol L. Moss,Vice Presidentdevelopment,Case Western Reserve University,Case School Of Medicine,,,192.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Lisa M. Mencini,Chief Of Staff,Case Western Reserve University,Case School Of Medicine,,,192.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Joie A. Gregor,Trustee,Case Western Reserve University,,,"Member, Presidential Transition Coordinating Council, The White House Office, Executive Office of the President (2008-2009)",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Charles E. Rozek,Dean,Case Western Reserve University,School Of Graduate Studies,,,193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
"Dr. Pamela B. Davis, PhD, MD","Vice President, Medical Affairs",Case Western Reserve University,,Smith 1968 AB: Duke 1973 PhD. 1974 MD,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Charles E. Rozek,Vice Provost,Case Western Reserve University,School Of Graduate Studies,,,193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Christine A. Ash,"Vice President, University Planning",Case Western Reserve University,,,,191.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Board Vice President
Archie G. Co,Trustee,Case Western Reserve University,,Case Western 1963 BS,"President and Chief Executive Officer, Ginza Bellevue Hotel. Ltd",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
John P. Campi,Trustee,Case Western Reserve University,,Indiana 1966 BS: Case Western 1988 MBA,,193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Michael G. Cherkasky,Trustee,Case Western Reserve University,,Case Western 1972 BA. 1975 JD,,193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
William E. Bruner II,Trustee,Case Western Reserve University,,,,193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
"Linda Burnes Bolton, RN, FAAN",Trustee,Case Western Reserve University,,Arizona State: UCLA,,193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
James L. Bildner,Trustee,Case Western Reserve University,,Dartmouth 1975 AB; Case Western 1979 JD,"Founder and Chairman, The Literary Ventures Fund, Inc 30 Rowes Wharf, Boston, MA 02110",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
"Julie Louise Gerberding, MD, MPH",Trustee,Case Western Reserve University,,,"President, Merck Vaccines, Merck & Co., Inc",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Virginia N. Barbato,Trustee,Case Western Reserve University,,Case Western 1972 BA,,193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
Timothy J. Callahan,Trustee,Case Western Reserve University,,,"President, MCT Corporation",193.0,,,58956616.0,Case Western Reserve University,201645.0,True,,,,Trustee
The Most Reverend Robert J. McManus,Trustee,Catholic University Of America,,,,195.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
"Anthony A. ""Tony"" Williams",Trustee,Catholic University Of America,,Yale 1979 BA: JFK School Govt 1987 MP: Harvard 1987 JD,,196.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
Lee Ann Joiner Brady,Trustee,Catholic University Of America,,,,195.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
"Edward W. ""Ed"" Gillespie""",Trustee,Catholic University Of America,,Catholic U 1983 BA,"Counselor to the President, Communications Office, Executive Office of the President, George W. Bush Administration (2007-2009)",195.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
Carl A. Anderson,Trustee,Catholic University Of America,,,,195.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
His Eminence Cardinal Donald W. Wuerl,Ex Officio Trustee,Catholic University Of America,,,"Chairman, United States Conference of Catholic Bishops' Committee",196.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,"Trustee, Ex Officio"
The Most Reverend Paul S. Loverde,Trustee,Catholic University Of America,,,"Bishop, The Office of the Bishop, Catholic Diocese of Arlington",195.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
"Cardinal Francis George, OMI",Trustee,Catholic University Of America,,Ottawa U 1964 BTh; Catholic U 1965 MA: Tulane 1970 PhD; Ottawa U 1971 MA; Pontifical Urbaniana 1989 STD,,195.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
The Most Reverend Gregory J. Mansour,Trustee,Catholic University Of America,,,,195.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
Andrea Roane,Trustee,Catholic University Of America,,LSU BA. MA,,195.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
Rodger D. Shay,Trustee,Catholic University Of America,,,,195.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
"Anthony R. Tersigni, FACHE",Trustee,Catholic University Of America,,,,196.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
Joseph A. Pepe,Trustee,Catholic University Of America,,,,195.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
His Eminence Cardinal Daniel N. DiNardo,Trustee,Catholic University Of America,,,"Bishop, Archdiocese of Galveston-Houston",195.0,,,84470341.0,Catholic University Of America,131283.0,True,,,,Trustee
